label,pos0x,pos0y,pos0z,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,pos3x,pos3y,pos3z,pos4x,pos4y,pos4z,pos5x,pos5y,pos5z,pos6x,pos6y,pos6z,pos7x,pos7y,pos7z,pos8x,pos8y,pos8z,pos9x,pos9y,pos9z,pos10x,pos10y,pos10z,pos11x,pos11y,pos11z,pos12x,pos12y,pos12z,pos13x,pos13y,pos13z,pos14x,pos14y,pos14z,pos15x,pos15y,pos15z,pos16x,pos16y,pos16z,pos17x,pos17y,pos17z,pos18x,pos18y,pos18z,pos19x,pos19y,pos19z,pos20x,pos20y,pos20z
1,0.5617279410362244,0.9710440039634705,-6.459968426497653e-05,0.581584095954895,0.9069815278053284,-0.011543119326233864,0.5875303149223328,0.859538197517395,-0.032924067229032516,0.5872200727462769,0.8356104493141174,-0.046341195702552795,0.591943085193634,0.8247689604759216,-0.060296691954135895,0.5787641406059265,0.8783602118492126,-0.08517447859048843,0.549618124961853,0.8133693933486938,-0.11374358832836151,0.5302577018737793,0.785418689250946,-0.12385902553796768,0.5173742771148682,0.7669391632080078,-0.1286616325378418,0.5556358098983765,0.9039840698242188,-0.08559639006853104,0.5281722545623779,0.8331860899925232,-0.11527556926012039,0.5099254250526428,0.7949000597000122,-0.11809880286455154,0.4976029694080353,0.7737021446228027,-0.1205601766705513,0.5351959466934204,0.9288443922996521,-0.08153220266103745,0.5135021209716797,0.8681158423423767,-0.10382897406816483,0.4971999228000641,0.8304537534713745,-0.10988375544548035,0.4856036305427551,0.8036898374557495,-0.11835749447345734,0.518105685710907,0.9506666660308838,-0.07752567529678345,0.503434419631958,0.911202073097229,-0.09041336923837662,0.49494242668151855,0.8819822669029236,-0.09674907475709915,0.4877434968948364,0.859318733215332,-0.10568573325872421
1,0.5968314409255981,1.0251970291137695,2.5440947410970693e-06,0.631872832775116,0.9533470273017883,-0.004848444368690252,0.6446844339370728,0.8786419630050659,-0.020382922142744064,0.6554818153381348,0.8190357089042664,-0.02895284630358219,0.6789395213127136,0.7773061990737915,-0.040944572538137436,0.6006321310997009,0.8551130294799805,-0.06922793388366699,0.5675894618034363,0.7488115429878235,-0.08277813345193863,0.5482885837554932,0.692829430103302,-0.0848720371723175,0.533805787563324,0.653519868850708,-0.08568837493658066,0.5706960558891296,0.8770473599433899,-0.06238630414009094,0.5385257005691528,0.7589483261108398,-0.07998441159725189,0.5203097462654114,0.6953095197677612,-0.07497244328260422,0.50617516040802,0.649512529373169,-0.07231178134679794,0.5461899638175964,0.9038388729095459,-0.05102415755391121,0.5206190347671509,0.793694257736206,-0.05892400071024895,0.5059012174606323,0.7325860857963562,-0.047867972403764725,0.4956255853176117,0.6901286244392395,-0.037408336997032166,0.5283032655715942,0.9320205450057983,-0.03715912997722626,0.5076795816421509,0.8427461981773376,-0.04675661399960518,0.4968424439430237,0.79934161901474,-0.04261244088411331,0.4876641035079956,0.7653088569641113,-0.03999774158000946
1,0.6621879935264587,0.984572172164917,-4.9082867917604744e-05,0.6876592636108398,0.9108073115348816,0.031716492027044296,0.6926591396331787,0.8245663046836853,0.042862214148044586,0.6969242691993713,0.7622482180595398,0.05050400272011757,0.7183449268341064,0.7329545617103577,0.058198027312755585,0.6573792099952698,0.78221195936203,0.003499341430142522,0.6218183636665344,0.6810206174850464,0.013299142010509968,0.6034324169158936,0.631086528301239,0.027239009737968445,0.59200519323349,0.5947352647781372,0.03482558950781822,0.6296744346618652,0.8043440580368042,-0.0070742955431342125,0.5940549373626709,0.6909729242324829,-0.006667550187557936,0.5742702484130859,0.6309657692909241,0.0018395012011751533,0.5605157613754272,0.5851539373397827,0.006209850776940584,0.6051754355430603,0.8346235156059265,-0.01312627736479044,0.5751485228538513,0.7280963063240051,-0.009968046098947525,0.5614955425262451,0.6664319634437561,0.005280226934701204,0.5527175664901733,0.6240633726119995,0.01771172136068344,0.5851057767868042,0.8693186044692993,-0.014586452394723892,0.5619879961013794,0.7779228687286377,-0.014953771606087685,0.5526562929153442,0.7299562096595764,-0.00815615151077509,0.546013593673706,0.6930878758430481,-0.002059487160295248
1,0.7592177987098694,0.9843785762786865,-3.6817371437791735e-05,0.7811411619186401,0.9009609818458557,0.008665799163281918,0.7865473031997681,0.8264234662055969,-0.005945138167589903,0.7928557991981506,0.7700459361076355,-0.018198037520051003,0.8150606751441956,0.7391980886459351,-0.035354968160390854,0.752492368221283,0.8054115176200867,-0.07142052054405212,0.7175825834274292,0.7040213942527771,-0.08785896748304367,0.6970034837722778,0.6493361592292786,-0.08894392848014832,0.6807211637496948,0.6078062057495117,-0.08750578761100769,0.7247318625450134,0.832306444644928,-0.07180164754390717,0.688509464263916,0.7192603349685669,-0.09383842349052429,0.6657137274742126,0.6561359167098999,-0.09039673954248428,0.6476285457611084,0.6090505719184875,-0.0883503258228302,0.7010072469711304,0.8640809655189514,-0.06590299308300018,0.6705917716026306,0.7568084597587585,-0.07669869065284729,0.651580274105072,0.6936719417572021,-0.06708301603794098,0.6376979947090149,0.6489572525024414,-0.05932660028338432,0.6820406317710876,0.8972547650337219,-0.05519916117191315,0.658363938331604,0.8080612421035767,-0.06538916379213333,0.6452147960662842,0.7593215107917786,-0.06303247064352036,0.6341747045516968,0.7211767435073853,-0.061392828822135925
1,0.7038121223449707,0.7725385427474976,-2.0802453946089372e-05,0.7245582342147827,0.7155274152755737,0.02613755874335766,0.7258751392364502,0.6472200751304626,0.028210775926709175,0.7329168319702148,0.5946052670478821,0.028716351836919785,0.7549076676368713,0.5680243968963623,0.022667156532406807,0.6933768391609192,0.6009581089019775,-0.0185517817735672,0.6532917618751526,0.513929545879364,-0.021924953907728195,0.6322038769721985,0.4674057364463806,-0.016585558652877808,0.6192052960395813,0.4363734722137451,-0.011656799353659153,0.6682251691818237,0.6241947412490845,-0.026991793885827065,0.6269484758377075,0.5280751585960388,-0.03309500962495804,0.6037189960479736,0.47138822078704834,-0.0269626434892416,0.5896739959716797,0.4312094449996948,-0.0243866965174675,0.6467079520225525,0.6596457958221436,-0.030075468122959137,0.6123689413070679,0.5674624443054199,-0.03330230340361595,0.5937269926071167,0.5093058943748474,-0.020705632865428925,0.5835993885993958,0.4713582396507263,-0.008118804544210434,0.6296883821487427,0.7012050151824951,-0.02875957451760769,0.6033835411071777,0.6200208067893982,-0.0341048464179039,0.5906726717948914,0.5768712162971497,-0.02893032319843769,0.5827181339263916,0.5437968969345093,-0.022080838680267334
1,0.5394670963287354,0.9658126831054688,-2.8468291930039413e-05,0.5704351663589478,0.9133989810943604,0.0200495608150959,0.5885633826255798,0.853797197341919,0.02336113154888153,0.6024879813194275,0.7987588047981262,0.02539556287229061,0.617673397064209,0.7648788690567017,0.027348091825842857,0.5540255308151245,0.8076001405715942,-0.01165267638862133,0.543469250202179,0.7144636511802673,-0.013893301598727703,0.5376387238502502,0.6670947670936584,-0.009118934161961079,0.5336995124816895,0.6376661658287048,-0.0051720356568694115,0.5306327939033508,0.8139353394508362,-0.01962519809603691,0.5210217237472534,0.7108333706855774,-0.02750071883201599,0.5151752233505249,0.6523162722587585,-0.02527938224375248,0.5102254748344421,0.6096298098564148,-0.024813292548060417,0.508301317691803,0.8290086984634399,-0.023380158469080925,0.5015147924423218,0.7339749336242676,-0.027882961556315422,0.5003517270088196,0.6807944774627686,-0.021221844479441643,0.4995557367801666,0.6446223258972168,-0.013227121904492378,0.4893271028995514,0.8488409519195557,-0.023508775979280472,0.48352697491645813,0.7740709781646729,-0.0284052062779665,0.4822935163974762,0.734076201915741,-0.027346612885594368,0.48156389594078064,0.7005486488342285,-0.024257194250822067
1,0.5465196967124939,0.9167672991752625,-4.123954568058252e-05,0.5787288546562195,0.8610472083091736,0.027691388502717018,0.5959984064102173,0.788059651851654,0.039841990917921066,0.6051461100578308,0.7235843539237976,0.0481010340154171,0.6143097877502441,0.6797338128089905,0.06128254160284996,0.5570803880691528,0.7336097955703735,0.0026726836804300547,0.5435751676559448,0.6332929730415344,0.00748660322278738,0.5340397953987122,0.5844157338142395,0.01746760495007038,0.5272539854049683,0.5519108772277832,0.026893505826592445,0.5298753976821899,0.7416294813156128,-0.005379933398216963,0.5158138871192932,0.6326534748077393,-0.0022715271916240454,0.5075932741165161,0.5775129199028015,0.01016665156930685,0.5020902156829834,0.5435987710952759,0.02143048867583275,0.5061109066009521,0.7584248185157776,-0.009072007611393929,0.493586003780365,0.6567332148551941,-0.003036922076717019,0.4901531934738159,0.6026608943939209,0.012231873348355293,0.48927929997444153,0.5702729821205139,0.024872226640582085,0.4879045784473419,0.781268835067749,-0.009597535245120525,0.47908225655555725,0.69785076379776,-7.197645118139917e-06,0.48020151257514954,0.6553292274475098,0.01133881974965334,0.48290324211120605,0.6260364055633545,0.018945448100566864
1,0.6001394987106323,0.8157241344451904,-3.0814549973001704e-05,0.6248186826705933,0.7801529765129089,0.034372106194496155,0.636821448802948,0.7202327251434326,0.04608922451734543,0.6438577175140381,0.665099024772644,0.0545135997235775,0.6555987596511841,0.6292464733123779,0.06181209534406662,0.6209748983383179,0.6689428687095642,0.004806849639862776,0.6044669151306152,0.5795632600784302,0.005522565450519323,0.5949770212173462,0.5336978435516357,0.01090171653777361,0.587833046913147,0.5010228753089905,0.013761376030743122,0.6017603278160095,0.6740366816520691,-0.011441669426858425,0.5851755142211914,0.5758500099182129,-0.019454440101981163,0.575866162776947,0.5187525153160095,-0.018154144287109375,0.5689328908920288,0.4792957305908203,-0.017141301184892654,0.5806548595428467,0.6885614395141602,-0.02248292788863182,0.566542387008667,0.596951961517334,-0.02658133953809738,0.5596216320991516,0.5418926477432251,-0.022054290398955345,0.5550702214241028,0.5047001838684082,-0.01818639412522316,0.5596993565559387,0.7098985314369202,-0.029668554663658142,0.5489994883537292,0.6322636604309082,-0.031508367508649826,0.5446788668632507,0.589896559715271,-0.029208369553089142,0.5435671806335449,0.5560083389282227,-0.02577175945043564
1,0.5826225280761719,0.7495788335800171,-1.3845170542481355e-05,0.6123897433280945,0.7148244976997375,0.032050129026174545,0.6296792030334473,0.6574971675872803,0.045745350420475006,0.641693115234375,0.6037288308143616,0.05655904486775398,0.656668484210968,0.5730224847793579,0.06767509132623672,0.6069190502166748,0.5930790901184082,0.012162972241640091,0.5975777506828308,0.5038344860076904,0.02083699405193329,0.591603696346283,0.4576777517795563,0.0302094966173172,0.5865045785903931,0.42474931478500366,0.03406652435660362,0.5856332182884216,0.5920429825782776,0.0005330531857907772,0.5763424634933472,0.4956143796443939,0.0010420952457934618,0.5714043974876404,0.4393972158432007,0.005458401516079903,0.5676382184028625,0.4009745717048645,0.008173927664756775,0.5633644461631775,0.6016200184822083,-0.006020705681294203,0.5561004877090454,0.5116057395935059,-0.0040121423080563545,0.5546539425849915,0.45787301659584045,0.005216766148805618,0.5547818541526794,0.42269718647003174,0.012279686518013477,0.5420281887054443,0.6183217763900757,-0.009296762757003307,0.5373238325119019,0.5396374464035034,-0.008029194548726082,0.5371061563491821,0.498106986284256,-0.0032120246905833483,0.5396491289138794,0.46573805809020996,0.0013598456280305982
1,0.6255466938018799,0.8215877413749695,-4.114372859476134e-05,0.6575284600257874,0.7836061120033264,0.026021189987659454,0.6771536469459534,0.7276155352592468,0.03200484439730644,0.6905499696731567,0.6742416620254517,0.03694829344749451,0.704016387462616,0.6394104957580566,0.04216713085770607,0.6578169465065002,0.6739123463630676,-0.010988474823534489,0.6503174901008606,0.5780866146087646,-0.01515097264200449,0.6450808048248291,0.528208315372467,-0.012461278587579727,0.6402439475059509,0.49216288328170776,-0.010707926005125046,0.6358611583709717,0.6729156374931335,-0.02188083902001381,0.6289322376251221,0.5695431232452393,-0.03217681124806404,0.6245782971382141,0.5094481110572815,-0.030507493764162064,0.6203902363777161,0.46728575229644775,-0.02996344305574894,0.6127265691757202,0.6817436814308167,-0.028144950047135353,0.6083022952079773,0.5875717997550964,-0.03309188783168793,0.6063526272773743,0.5299739241600037,-0.028106462210416794,0.6051053404808044,0.4907017946243286,-0.02403336577117443,0.5908349752426147,0.6982397437095642,-0.030856717377901077,0.5862268209457397,0.6178913712501526,-0.03288673236966133,0.585346519947052,0.5748279094696045,-0.029459694400429726,0.5865153670310974,0.541115403175354,-0.025317339226603508
1,0.49120986461639404,1.0325955152511597,-6.469957588706166e-05,0.5251889228820801,0.9902876019477844,-0.0019063042709603906,0.545721173286438,0.9221034049987793,-0.009834548458456993,0.5597867965698242,0.8686297535896301,-0.011905603110790253,0.5817180275917053,0.8418435454368591,-0.013727548532187939,0.5166403651237488,0.8966692686080933,-0.06977380067110062,0.5067264437675476,0.7872633337974548,-0.08472909778356552,0.5011961460113525,0.7309012413024902,-0.08463692665100098,0.49801912903785706,0.6922876238822937,-0.08196576684713364,0.486915647983551,0.9067243337631226,-0.06816761940717697,0.4774434566497803,0.7879776358604431,-0.08605197817087173,0.47338297963142395,0.7256007790565491,-0.08225881308317184,0.47122085094451904,0.6860422492027283,-0.07797093689441681,0.46176812052726746,0.9209100604057312,-0.06323080509901047,0.45319798588752747,0.8138604164123535,-0.07480672746896744,0.4514687657356262,0.7535244822502136,-0.06571535021066666,0.4505806267261505,0.714799165725708,-0.05715027078986168,0.4411446750164032,0.9370277523994446,-0.05539579316973686,0.4346573054790497,0.8523178100585938,-0.06626030057668686,0.43232885003089905,0.8085563778877258,-0.06486731767654419,0.4298499524593353,0.7732265591621399,-0.06331320106983185
1,0.49536949396133423,0.9939467906951904,-4.1275019611930475e-05,0.5312857031822205,0.9436427354812622,0.010353443212807178,0.552793025970459,0.8783244490623474,0.006312412675470114,0.5676290988922119,0.8183504343032837,0.006121939048171043,0.5879329442977905,0.7896595001220703,0.0051621380262076855,0.5318256616592407,0.8414095640182495,-0.06208245828747749,0.5238329172134399,0.7293181419372559,-0.0799853652715683,0.5185421705245972,0.6715743541717529,-0.07940829545259476,0.5149383544921875,0.6295751929283142,-0.0744713768362999,0.502490222454071,0.8514690399169922,-0.06768899410963058,0.4981246888637543,0.730061948299408,-0.09322841465473175,0.49581378698349,0.6601558923721313,-0.09604749083518982,0.4939054548740387,0.6117604970932007,-0.09543851017951965,0.4744734764099121,0.8659161329269409,-0.06645037978887558,0.4701996147632599,0.7536141276359558,-0.08409540355205536,0.47144463658332825,0.6882208585739136,-0.08039844781160355,0.47235381603240967,0.6440345644950867,-0.07543844729661942,0.44841259717941284,0.881649911403656,-0.062221355736255646,0.4454519748687744,0.7902414798736572,-0.07356876879930496,0.4463224411010742,0.7379024624824524,-0.07428775727748871,0.4483611285686493,0.6975098252296448,-0.07319553941488266
